MDLZ,75.53
DUK,117.7
DVN,39.64
AFL,110.17
MSCI,566.66
GEHC,86.64
DOV,186.77
FRT,117.22
CZR,39.43
LYV,101.52
KEY,16.27
ECL,253.2
DAL,45.32
ARE,124.71
ZBH,107.43
FANG,174.81
BALL,67
DTE,126.36
PAYC,169.09
ADP,278.6
FMC,63.36
HBAN,14.64
CSGP,77.9
WM,208.32
TDG,1372.92
DRI,160.14
XEL,64.56
CHRW,100.31
ALLE,142.72
TT,368.89
LW,64.76
CME,218.53
VRSK,269.4
QRVO,100.46
FDX,292.63
INCY,66.41
EXR,177.63
TSCO,283.39
FFIV,213.42
CLX,165.95
AVGO,164.02
CTSH,77.87
MTCH,35.18
PAYX,135.19
AMAT,187.58
HST,17.46
NFLX,696.5
TER,127.98
GOOG,158.99
APH,63.27
EL,85.13
IVZ,16.25
VST,89.4
HWM,95.14
DFS,133.91
MNST,50.75
MAA,166.65
CSX,33.81
JNPR,38.63
BDX,234.04
REGN,1153.08
SBAC,245.09
MSFT,431.34
EMR,102.39
PM,125.97
ALL,190.56
DLTR,71.91
CL,105.43
VICI,34.04
CRM,256.91
CVS,58.37
AMZN,184.89
KHC,35.63
JBHT,167.4
TECH,74.76
KDP,37.35
UAL,51.34
RF,22.3
TRGP,150.59
AMD,152.08
TTWO,152.45
ODFL,191.92
PFG,82.17
CCL,17.83
TMUS,205.85
ESS,315.15
LIN,474.91
GIS,74.63
EQIX,876.57
EBAY,64.36
MOS,25.43
NWS,27.35
PTC,173.76
FIS,85.03
AON,350.69
META,533.28
SBUX,96.31
ATO,138.27
EW,69.36
KMX,79.04
MMM,134.61
TRMB,58.41
MRNA,69.17
COF,140.95
APTV,68.79
NEM,53.13
WBD,8.56
BAX,40.26
MCHP,77
FOXA,39.71
WEC,96.14
CBOE,212.61
NCLH,19.85
BRO,104.11
INTU,646.25
GD,307.55
AOS,81.7
VMC,242.87
LRCX,758.47
ADBE,521.5
MET,77.38
CPRT,49.75
LOW,256.64
APD,288.87
FI,175.35
VTRS,11.81
HAS,69.79
BXP,81.5
DAY,59.6
CNP,28.21
TAP,55.5
EXPD,121.08
NEE,84.64
EQR,77.77
BG,97.29
CMCSA,39.36
HES,128.92
HPQ,33.76
WMT,80.56
YUM,134.56
WY,32.51
MU,87.18
KLAC,736.4
DECK,156.28
BMY,49.99
AVB,232.86
ELV,553.5
VLO,133.75
CPAY,307.63
PODD,233.89
CDNS,273.13
WTW,293.97
TFC,42.13
ETSY,53.88
BKR,33.98
PEP,177.21
HOLX,82.7
GM,46.87
DXCM,70.09
