INCY,65.74
LLY,921.49
WMB,45.38
STX,104.74
F,10.88
EXPE,144.04
EXPD,123.18
PFE,29.42
BA,153.29
MOS,25.56
ADBE,522.3
CEG,254.98
NTAP,122.22
NRG,87.09
NDAQ,74.29
SWKS,97.76
ON,69.57
PFG,85.61
FFIV,219.24
KDP,37.46
CRWD,299.85
MCHP,77.01
BKR,36.04
IVZ,17.17
MDLZ,74.28
TRGP,152.83
TTWO,148.78
GILD,83.94
MRNA,65.69
STLD,119.83
PYPL,76.76
INVH,36.04
LKQ,40.01
JCI,74.1
INTU,644.99
CBOE,208.21
MMM,134.77
DXCM,70.43
EBAY,62.72
NDSN,255.58
AOS,82.89
UAL,52.17
POOL,364.37
PM,120.79
SBUX,96.05
KHC,34.96
KLAC,758.85
AEE,85.62
AMAT,192.16
REG,71.59
CPRT,51.44
CVX,145.68
TPR,42.57
MRO,27.93
TECH,78.3
ROP,558.04
CHTR,330.4
CPAY,307.21
NWSA,26.34
VST,107.88
TER,128.95
MSFT,435.27
ANSS,320.25
NVDA,116
CME,213.16
ETSY,53.91
AMD,155.95
CAT,368.82
BBY,97.3
JNPR,38.9
WBD,8.24
GOOG,164.64
GOOGL,163.59
PCAR,98.91
CCL,19
GEN,26.48
AMGN,337.38
VICI,33.07
AAPL,228.2
AAL,11.01
WM,204.1
BKNG,4064.01
XEL,64.13
TSLA,238.25
ARE,121.25
BIIB,199.36
CINF,134.63
WST,308.15
K,80.81
CZR,41.45
LIN,471.91
TMUS,199.44
WTW,288.35
TSCO,274.89
HBAN,14.86
FSLR,240.2
ISRG,486.2
COP,109.87
TRMB,58.57
QCOM,168.92
D,57.93
PARA,10.37
ADI,226.78
HON,203.35
KKR,133.23
NEM,54.47
CDW,225.3
NFLX,701.03
MLM,546.29
WBA,8.71
OXY,51.64
INTC,21.84
TEL,148.11
CPB,51.21
AMZN,191.6
REGN,1145.03
BXP,81.02
MU,90.9
APA,25.07
KO,71.64
C,62.14
DVN,40.79
PWR,290.89
PTC,175.9
EVRG,61.65
WDC,66.75
ABNB,131.18
COST,906.98
ACGL,113.24
EA,139.55
IDXX,506.74
FOXA,40.21
HES,134.4
UNH,575
CMCSA,40.11
PEP,171.18
LDOS,157.06
EOG,126.03
ULTA,402.01
AIG,73.76
COO,110.49
CMG,57.23
ALGN,252.85
AVGO,171.1
CVS,57.51
SYY,75.19
AES,18.9
SLB,42.41
PLD,125.47
IT,513.59
IRM,115.36
MPC,164.39
MSI,442.57
MHK,157.6
CHRW,104.2
KIM,23.24
GPN,110.69
RTX,118.15
TDG,1408.03
ANET,384.46
ZBRA,366.76
AWK,147.23
GIS,74.51
APTV,69.84
EL,85.01
HD,389.86
DPZ,414.42
PRU,121.36
TDY,432.13
PNC,186.36
STZ,248.09
SRE,83.18
RSG,201.39
ADP,276.41
FIS,84.06
CNP,28.17
PAYC,170.24
EMN,106.63
MNST,51.18
O,61.63
DAY,58.91
NOW,937.36
NKE,86.52
USB,46.01
MTCH,36.3
JPM,211.09
CLX,163.33
SBAC,239.47
NCLH,20.89
EW,66.83
MTB,179.56
DOW,51.71
UDR,45.62
CRM,266.8
TSN,60.14
EQR,76.58
WYNN,79.71
TJX,117.93
LW,65.44
GM,48.88
MAS,82.11
PGR,259.24
STE,236.98
VZ,44.33
HOLX,81.39
HRL,31.77
HST,18.73
PH,623.77
BDX,233.5
A,140.09
HPQ,34.76
WRB,57.45
ALB,86.03
BF-B,46.37
CTLT,60
MPWR,891.32
DLR,158.7
HWM,97.45
MKC,82.99
MKTX,257.27
ES,67.14
AEP,102.15
HCA,404.66
FDX,254.64
APH,65.91
ODFL,193.97
PEG,86.76
FICO,1934.63
VRSK,264.85
KVUE,23.02
ALL,191
BSX,83.92
AZO,3020.66
FMC,62.04
CAG,32.3
GEV,245.46
ENPH,114.9
TMO,613.69
CTAS,204.16
DRI,170.17
DUK,116.37
NEE,82.76
LYV,103.64
CTRA,23.66
SPG,166.55
VMC,252.05
IEX,208.73
BLDR,197.74
ROK,261.6
MOH,351.42
CB,290.66
JKHY,173.59
ADSK,267.29
MO,50.39
BX,158.12
HLT,224.64
ICE,159.84
CFG,41.65
ZBH,106.42
UNP,245.39
EXR,180.41
GS,498.43
EPAM,197
ROST,154.31
PANW,340.12
WMT,79.06
SNPS,506.65
ABT,113.7
GEHC,90.28
MCD,296.83
LVS,41.98
FANG,181
DOV,189.12
WFC,56.29
CDNS,273.76
SO,89.7
WELL,125.27
GNRC,141.76
AVY,211.58
MAR,244.39
TROW,108.29
AXON,393.29
KMI,21.79
L,78.54
VRSN,181.22
TRV,238.53
FRT,113.03
HII,267.51
DFS,142.49
GL,106.26
COF,152.28
AFL,107.92
HAL,29.47
KEY,17.12
URI,783.6
STT,88.5
RMD,244.94
CSCO,51.97
MS,102.47
FDS,465.91
HSY,195.43
BG,98.8
BIO,330.01
DIS,93.75
SNA,283.19
EMR,105.16
EQIX,877.2
LNT,59.72
ORLY,1109.05
ECL,251.44
CARR,79.92
BAX,38.49
NTRS,91.9
YUM,129.71
XYL,134.81
AKAM,99.515
QRVO,102.26
MTD,1406.11
WAT,336.56
NWS,27.68
ALLE,140.4
HAS,71.21
VRTX,464.92
FTNT,76.78
VLTO,109.47
BRO,101.01
LRCX,773.19
LOW,260.14
UPS,128.6
MSCI,551.41
HSIC,71.15
COR,228.11
ZTS,192.64
FTV,76.34
SW,47.41
OMC,102.3
ED,103.35
DLTR,71.73
EQT,34.83
RL,185.31
MA,492.74
CI,356.14
PSA,361.72
RVTY,122.89
TYL,577.8
APD,287.98
LMT,571.92
XOM,115.27
MRK,117.17
CPT,125.21
PKG,212.9
AMP,460.61
AON,347.03
AIZ,194.27
NXPI,231.88
NI,34.08
DAL,46.94
UBER,73.94
FITB,43.24
DOC,22.01
BAC,40.27
JBHT,169.01
BALL,66.31
CHD,103.4
RJF,124.31
AJG,276.06
MMC,223.55
BBWI,29.28
ORCL,168
BEN,20.81
TXT,87.91
V,284.77
IFF,102.23
PAYX,133.26
PPL,32.46
TT,384.93
SYK,364.81
FI,177.61
IR,96.77
MAA,162.46
FAST,70.75
ACN,336.22
PG,174.22
BR,208.22
MCO,494.66
LH,222.22
CL,103.06
FCX,44.53
KEYS,152.42
AME,171.1
CMI,308.24
AMCR,10.9
DTE,125.09
SOLV,69.95
DVA,164
MCK,508
PNW,90.28
AMT,235.06
DE,405.89
ETR,129.25
CCI,115.33
LYB,94.04
CF,81.61
ATO,136.56
GWW,1032.22
WY,33.24
BLK,928.79
LEN,182.19
MET,80.85
FOX,37.28
ETN,330.6
WEC,94.72
GE,187.43
PHM,141.86
IP,48.71
NUE,146.31
TAP,54.49
GRMN,171
OTIS,95.52
MGM,37.31
META,561.35
J,148.64
SCHW,65.39
PCG,20.08
LHX,233.21
DHI,191.89
EXC,40.27
CTSH,75.64
DECK,150.73
WAB,179.22
ITW,254.32
TFC,42.32
HUM,310.41
CE,126.9
IPG,31.11
ESS,306.21
BK,71.82
CAH,111.84
UHS,238.02
SPGI,523.67
SWK,106.93
HUBB,426.01
GD,306.87
PNR,94.8
GDDY,160.55
SHW,378.52
SMCI,457.27
IBM,217.7
TFX,242.5
GPC,137.02
RF,23.11
TGT,154.75
T,21.54
JNJ,164.16
RCL,174.05
BMY,49.41
CRL,205.79
EFX,299.09
VTR,62.17
HIG,116.32
CSX,34.93
CSGP,77.37
ADM,61.36
MDT,89.34
TXN,203.3
FE,44
LUV,29.04
ELV,539.86
AVB,230.06
PODD,236.58
NOC,525.13
KR,55.39
VLO,134.46
NSC,247.86
AXP,268.99
JBL,113.96
IQV,242.12
LULU,262.61
DGX,152.99
CBRE,121.6
PSX,129.97
EG,387.5
BWA,33.4
VTRS,11.39
EIX,85.43
SJM,118.74
DG,86.01
ROL,50.15
OKE,93.97
SYF,50.58
BRK-B,455.31
CTVA,57.58
ABBV,193.47
NVR,9473.01
DD,83.34
HPE,18.81
KMX,76.1
GLW,44.5
DHR,272.63
KMB,140.75
CMS,69.84
PPG,126.5
CNC,75.61
