ICE,158.18
ODFL,204.81
ALL,193.3
CPAY,365
CPRT,62.61
IDXX,437.08
ALLE,140.44
PHM,121.91
HSY,177
VLTO,105.35
CRWD,362.97
ROST,153.84
DAY,78.29
BG,84.79
LKQ,38.61
ORCL,178.58
AEE,89.85
CZR,37.11
AOS,72.88
ADP,300.75
DAL,63.48
AVGO,183.2
CRM,354.85
MDLZ,63.12
VZ,41.99
AFL,104.21
WM,214.52
HOLX,75.53
TPR,62.3
EPAM,253
NDAQ,81.31
HCA,315.14
FAST,79.26
DHR,235.4
VRSN,200
DTE,121
CHTR,378.49
NWSA,29.07
PANW,199.21
PAYX,141.24
ARE,103.39
PFG,79.84
FANG,163.9
CDNS,308.78
PCG,19.81
JNPR,37.39
GEV,343.8
SCHW,82.41
GOOGL,195.4
APTV,58.89
EQIX,973.57
CAT,388.87
VST,146
FMC,56.45
KMI,26.95
EIX,81.58
NVDA,139.31
AJG,283.58
FDX,281.16
EMR,130.87
AWK,130.34
L,84.75
CSCO,58.59
KHC,31.29
CME,234.3
PEP,156.77
CBOE,202.59
LW,74.96
MPC,151.97
MPWR,623.82
AAPL,246.49
DGX,155.69
KDP,33.26
WMB,55.39
AON,362.63
GOOG,196.71
FOX,43.76
CTLT,63.24
AME,188.66
WMT,94.96
IR,101.68
AMZN,230.26
AIG,73.64
WBA,9.84
PLD,111.96
CPT,120.46
CNC,56.9
INTC,20.12
LRCX,78.23
ROP,550.39
ON,67.97
CCL,26.61
CE,68.04
AAL,17.58
BEN,22.39
ENPH,74.23
TMUS,234.34
BDX,221.04
AMD,130.15
WBD,10.82
NEM,42.28
XEL,68.36
CHD,105.58
INVH,33.29
ELV,385.56
MU,102.055
UNH,533.53
NRG,95.48
WST,318.22
HUBB,457
AVY,197.56
ALGN,239.52
AEP,93.63
TEL,149.83
IQV,201.07
XOM,111.92
ABNB,138.84
QCOM,159.83
CSGP,77.58
TXN,191.7
AMCR,10.02
TECH,76.81
KKR,157.39
SYF,68.53
ROL,49.01
PCAR,115.85
DVN,34.76
WRB,60.87
SBUX,98.42
FE,40.12
COR,231.89
TFC,45.66
JNJ,146.64
AMGN,273.41
MA,534.45
FTV,78.28
CFG,46.23
DLTR,71.63
MDT,82.92
BXP,79.99
IVZ,18.41
HBAN,17.39
ANSS,344
BALL,57.41
LMT,504.24
HES,142.33
GRMN,220.77
ATO,140.03
META,632.68
CARR,73.7
FCX,43
TRMB,73.96
DFS,178.23
HIG,113.03
DXCM,80.47
NXPI,219.84
STLD,133.55
GM,52.04
VRTX,468.29
PFE,25.23
CRL,193.55
BA,165.96
BRO,104.11
TSLA,424.77
CL,92.76
ED,92.75
FI,203.96
HAL,29.2
BAX,31
EXPD,120.4
CEG,236.6
APD,312.36
HAS,64.38
CF,89.82
NKE,78.85
O,55.32
PYPL,90.75
EQR,72.78
COF,186.05
GNRC,171.78
HII,191.52
CINF,151.68
NTRS,105.15
IPG,30.1
ABBV,174.37
CPB,43
LYV,134.68
GILD,92.38
ITW,272.96
K,80.64
REGN,773
LOW,267.9
ZTS,177.17
GWW,1155.5
ZBRA,404.17
WY,30.89
BMY,56.65
FSLR,201
GEHC,82.75
OXY,48.47
ESS,298.04
SMCI,38.29
CI,294.03
XYL,123.38
PTC,201.89
COST,994.69
SNPS,512.06
ORLY,1269.01
ZBH,106.91
FITB,45.82
TRGP,186.28
ADI,217.12
BK,79.67
BR,235.59
ACGL,94.07
ETSY,58.99
AES,13.59
JBL,133.69
CNP,31.41
CMS,66.82
LULU,399.75
EFX,262.74
WDC,69.9
GLW,47.63
CMCSA,39.71
JCI,84.02
TJX,126.81
FIS,85.28
PRU,120.07
ES,59.99
CTVA,59.78
BX,192.41
COP,102.19
STT,99.27
BSX,90.56
SLB,41.56
C,71.96
DUK,109.59
SYY,80.35
BLDR,172.16
HPQ,34.55
DOW,41.5
STE,209.62
PGR,243.73
MOH,300.31
BF-B,44.98
EL,81.22
ROK,297.38
LVS,54.45
MTD,1270.63
MTCH,31.48
VMC,279.56
FRT,112.36
IEX,228.17
UNP,233.78
SO,83.25
LHX,228.87
SRE,87.41
PAYC,240.25
FDS,490.04
KVUE,22.22
MAR,291.73
VRSK,285.02
HLT,256.95
MKTX,234.86
D,54.27
OMC,92.1
MS,127.59
ALB,103.84
TTWO,190.46
HSIC,76.85
DLR,187.22
REG,74.2
ADSK,307.46
FOXA,46.07
APH,73.53
BKR,42.46
GL,105.07
ABT,114.14
CTAS,210.97
STX,98.39
STZ,239.89
HD,421.38
MNST,52.1
EBAY,63.17
TSN,61.92
SYK,376.16
DE,448.03
RMD,245.78
KIM,24.45
A,141.19
NOW,1147.18
DRI,167.83
USB,51.32
YUM,138.54
BIO,341.51
HRL,33.13
TRV,245.14
MCO,497.53
PPG,122.59
DOC,21.27
EMN,99.33
CLX,164.66
TSCO,57.098
CAG,27.73
AIZ,216.93
MSI,478.11
SPG,176.63
NCLH,27.5
CHRW,109.13
WTW,309.84
SW,53.48
TDG,1246.65
PNW,88.89
UBER,61.18
DOV,201.2
RTX,116.94
TROW,121.71
DVA,155.5
CTSH,81.25
LNT,60.41
GS,592.56
EXPE,190.29
UHS,190.71
GPN,117.07
TXT,82.13
AXON,642.45
MAS,79.35
IRM,113.09
KO,62.64
TDY,474.82
MCK,576.69
F,10.41
APA,22.38
PKG,238.64
BWA,35.09
KLAC,648.84
MTB,201.97
DHI,153.68
VTRS,12.75
ECL,245.46
IBM,230.12
BLK,1065.26
MSFT,448.99
AZO,3342.72
BRK-B,461.39
UAL,98.96
BBWI,38.34
POOL,375.66
PG,170.63
PPL,32.73
DIS,114.61
WFC,71.6
ADBE,549.93
LLY,796.03
WELL,128.59
MKC,81.36
IFF,87.84
GPC,122.99
TMO,534.36
CB,276.22
BIIB,157.46
EXR,159.52
EW,73.81
URI,796.97
PODD,273.47
SHW,371.94
AMAT,171.13
ADM,52.92
LDOS,153.55
KEYS,167.76
ETN,361.91
GIS,65.5
FFIV,260.07
TYL,625.02
ACN,363.84
KMB,130.61
JPM,243.53
QRVO,69.06
OTIS,98.99
WAT,385.27
EA,163.92
ISRG,543.6
OKE,104.33
GDDY,208.34
TER,120.2
WYNN,95.21
JKHY,178.85
IT,518.54
HST,18.93
HWM,116.08
CTRA,25.35
DG,79.82
PEG,85.56
MCD,296.1
BBY,87.07
NEE,73.98
ANET,107.23
INTU,670.56
AKAM,100.02
JBHT,182.01
MCHP,61.52
NDSN,249.55
CVS,51.76
MO,54.69
WAB,203.85
UPS,129.12
FICO,2196.05
KR,61.33
DPZ,457.35
RCL,245.52
TT,400.13
NUE,138.44
CDW,178.25
NI,36.76
PNC,203.38
MRK,99.75
CVX,156.21
NWS,32.14
RSG,210.35
PH,686.39
KEY,18.31
VICI,31.31
MMC,214.35
PWR,334.25
SBAC,216.21
INCY,72.49
HPE,21.91
CMI,370.15
NTAP,122.66
MOS,26.77
PM,126.82
LEN,158.16
EOG,127.56
SWKS,89.41
PNR,109.21
BAC,46.08
WEC,95.61
CSX,33.61
ULTA,430.09
AMP,550.8
GE,168.64
RVTY,116.64
SPGI,516.27
CBRE,137.66
BKNG,5293
UDR,44.31
MHK,130.97
CCI,99.18
IP,54.52
LH,229.53
MGM,36.94
RF,25.4
MMM,129.77
TAP,61.39
RL,227.41
EQT,45.58
HUM,278.2
J,135.12
DD,81.93
SWK,83.8
MAA,158.33
DECK,204.95
RJF,161.51
MRNA,42.86
SNA,355.83
MLM,560.18
FTNT,98.04
MET,80.33
EXC,36.76
LYB,76.45
