APTV,55.93
CBOE,200.05
CPT,121.95
CRM,341.73
AMD,147.35
CPRT,56.75
LYV,123.8
MCD,301.53
MRNA,42.75
EMR,129.2
MA,530.12
NDAQ,79.66
LNT,59.92
DLTR,61.21
IVZ,18.29
FTNT,97.18
ADP,306.78
HAL,30.13
HII,206.63
VRSN,185.1
HST,18.06
XOM,120.47
TDG,1374.76
WYNN,86.48
ORCL,189.13
AFL,110.43
PYPL,86.94
ADBE,504.48
WMB,56.9
NEE,75.91
HRL,30.36
UBER,71.65
FOX,42.5
ISRG,535.75
LLY,832.44
CPAY,373.15
GNRC,195.11
PG,166.03
RTX,124.56
ARE,111.36
MDLZ,66.1
ENPH,63.66
CMCSA,44.2
CTLT,59.46
DIS,100.86
FAST,84.35
AKAM,91.07
INTU,697.35
INVH,33.83
AAPL,224.23
TROW,117.93
FTV,76.16
ELV,425.39
BRO,111.85
MPWR,647.31
KDP,33.2
AES,13.89
VICI,31.28
CHRW,109.03
D,58.15
LW,80.99
SMCI,23.23
K,81.1
HSIC,68.29
F,11.23
KO,63.36
MAR,285.91
MSFT,418.01
ALLE,143.43
AMZN,206.84
SWK,90.2
CNP,30.06
T,22.31
PODD,275.7
CE,78.61
BG,87.75
SYF,65.6
JCI,86.6
CRL,220.69
COO,103.55
APA,22.17
TXN,215.87
KLAC,666.03
BA,148.96
ETR,150.35
MNST,55.74
CL,91.96
DD,83.63
IR,104.8
GRMN,212.56
DAY,79.66
COST,932.88
CHD,107.71
WM,223.62
GWW,1220.93
PANW,398.1
AOS,75.1
CAH,121.64
CPB,44.76
META,583.17
NEM,42.33
DE,402.65
EXC,38.4
GOOG,181.97
EFX,271
HON,225.24
FI,214.86
LIN,456.44
WBA,9.39
WRB,60.42
ATO,146.11
BR,226.21
CME,225.93
ESS,304.14
PPG,125.96
OXY,50.81
GDDY,183.13
REGN,825.68
TPR,51.52
DXCM,70.31
AMGN,321.81
BXP,81.96
SBUX,100.31
BSX,88.48
NUE,159.06
CRWD,342.42
BWA,34.66
ZTS,176.15
UNH,625.25
SCHW,77.85
JNPR,38.84
CMG,59.27
KVUE,23.78
VLTO,104.39
BKNG,5065.4
GM,57.66
AEE,92.3
WY,31.35
AAL,14.16
CTVA,58.52
DGX,160.17
GEN,30.37
PARA,11.55
CEG,237.27
MDT,88.27
TEL,155.03
LULU,318.46
ADM,52.36
AWK,134.77
CBRE,135.8
EA,159.39
CSX,36.52
EL,64.59
FITB,47.2
SRE,92.12
AVGO,178.91
CVS,55.81
EXPE,184.32
EQIX,913.5
GPN,115.41
PFG,87.21
FIS,88.72
FANG,179.13
INTC,25.05
CTSH,81.5
WST,327.57
MU,108.65
USB,51.04
CFG,46.48
JNJ,155.04
NVDA,145.26
DVA,154.48
XYL,124.63
BALL,60.31
EIX,83.58
TSLA,350
YUM,136.62
FSLR,193.83
GOOGL,180.35
EXPD,119.54
DRI,169.25
MTCH,31.94
KMI,27.27
ADSK,313.89
HLT,250.36
BKR,44.11
WMT,84.21
DLR,182.85
CZR,40.22
TTWO,179.39
EBAY,62.43
MS,133.52
CSCO,58.63
ZBH,109.46
KHC,32.53
HD,408.29
HPQ,37.67
WDC,67.38
ALGN,225.24
ICE,157.08
PLD,114.1
PH,708.15
BBY,89.29
MCHP,69.88
JKHY,177.06
ABNB,137.4
PEG,87.94
CDW,197.81
COF,190.21
KEY,19.25
MET,81.77
LMT,570.58
PHM,133.46
NCLH,27.82
DVN,38.96
CF,85.08
GD,313.91
WAB,201.17
EVRG,63.28
RCL,234.82
