TROW,118.18
INCY,70.39
LRCX,73.13
FAST,82.36
EPAM,245.22
FTNT,94.02
ARE,105.89
CBOE,210.98
PCAR,114.05
MSI,494.84
MCHP,66.51
UAL,94.4
AMAT,175.75
MMC,224.42
CI,330.07
TER,105.52
WBA,8.3
KMB,137.03
SMCI,29.7
ODFL,218.39
CCL,25.35
DGX,163.89
HCA,332.24
MRNA,38.25
BX,194.01
DIS,114.72
PEG,92.35
QRVO,67.87
JBL,130.64
AEP,98.08
SBUX,100.06
BBY,86.51
CPAY,375.46
FMC,58.33
DECK,181.91
HON,226.09
PCG,21.23
SYF,65.14
DLTR,65.76
DD,82.75
WTW,314.16
CSCO,57.56
ZBH,108.4
PYPL,84.82
AKAM,91.08
TFC,46.81
PODD,262
FI,217.41
CLX,169.15
TFX,190.64
META,563.09
NDSN,256.58
GPC,122.69
NWS,32.11
PFE,25.13
GEN,29.81
COR,245.69
AAPL,228.52
MTCH,31.5
CNC,60.35
AMZN,198.38
WBD,10.23
DOC,21.71
AOS,72.97
PAYX,144.09
COP,111.9
VTR,64.3
APTV,53.36
COF,182.64
VRSK,287.56
HES,147.98
FCX,43.76
BK,78.88
ETSY,51.99
VST,166.61
CL,94.25
ROST,142.96
MET,85.19
CMS,69.21
AVB,230.63
REG,74.46
INVH,33.82
INTC,24.44
XEL,71.38
TTWO,186.58
INTU,678.7
BKNG,5210.92
WDC,65.88
IQV,197.6
TXN,198.2
GOOG,169.24
CSGP,77
NWSA,29.54
STX,99.92
PAYC,227.02
EBAY,61.41
EVRG,64.56
BXP,80.77
LHX,246.6
QCOM,155.46
VTRS,13.25
TGT,121.59
STLD,144.96
TMUS,236.58
LYB,82.8
CAH,123.42
CF,90.64
CB,285.11
PANW,397.7
ADI,213.96
PTC,192.75
MU,102.76
FE,42.2
JKHY,172.5
CFG,46.77
CSX,35.34
WMT,88.39
MOS,26.05
AXP,293
TRGP,207.69
MRK,99.86
GRMN,209.11
ECL,243.42
CCI,104.5
HUBB,456.48
GM,55.68
SNPS,557.94
PEP,160.34
TPR,56.41
AEE,93.97
AJG,302.44
GEV,339.85
PPG,122.68
EMN,103.6
WST,320.88
CNP,31.73
DVA,164.14
BALL,60.83
EXPD,120.7
AAL,14.2
TEL,150.52
ZTS,176.71
LW,76.75
ABBV,171.73
AXON,631.27
IVZ,17.68
ABNB,133.26
FSLR,181.95
BAC,46.46
NXPI,224.57
KKR,157.67
BAX,32.99
IPG,29.15
IDXX,418.55
BKR,44.88
JPM,244.76
EL,66.84
SWKS,85.05
LYV,138.57
ORCL,192.43
CTRA,27.44
NDAQ,80.88
PNW,93.62
DTE,123.98
ANSS,348.94
AMD,137.49
NEM,43.32
RF,26.74
MKC,77.95
GILD,89.76
JBHT,181.57
PARA,11.09
CZR,37.56
TRMB,71.43
ADM,53.19
TSCO,273.63
NVDA,146.67
TECH,71.05
LNT,63.2
GOOGL,167.63
MSFT,412.87
LDOS,164.69
APD,328.88
D,58.37
WYNN,91.74
WM,221.53
AVGO,163.94
MKTX,260.31
PM,131.21
A,132.06
JNPR,35.43
ACGL,98.59
APA,22.44
ZBRA,392.31
CRWD,357.55
C,68.95
F,10.8
EA,167.97
ALB,108.98
V,309.9
ENPH,63.57
HRL,30.5
HST,17.89
VRTX,450.37
LKQ,37.88
HLT,251.83
EFX,252.9
TSLA,339.64
AMT,202.81
MSCI,581.34
DHI,161.86
KHC,31.09
NFLX,897.48
KEY,19.22
NTAP,126.68
SBAC,219.43
NTRS,108.94
XYL,125.36
BLK,1028
FRT,114.4
CMCSA,43.5
PSX,131.41
BSX,91.5
ETN,370.95
ICE,158.35
WELL,137.88
L,85.17
FTV,76.95
OMC,101.94
AES,13.25
CPT,121.99
MO,56.03
ATO,150.26
CE,75
ON,68.47
EQR,75.05
AME,195.76
HAS,61.91
PLD,113.97
KDP,32.24
CTSH,78.86
FIS,85.5
EXC,39.31
AWK,138.79
ROP,554.26
PFG,84.7
DAY,78.7
CHD,112.25
AIZ,225.22
ISRG,550.62
IR,103.04
KIM,25.31
FANG,182.7
MCO,477.92
TMO,516.1
HII,195.3
HSY,174.95
MAA,158.53
NOW,1047.05
GNRC,183.52
UBER,69.64
ESS,304.34
FITB,47.12
GLW,47.84
EQT,46.89
ITW,269.85
CAT,389.59
BMY,58.23
FDS,485.77
SOLV,69.63
CARR,76.01
MAS,78.33
ABT,117.26
ULTA,338.78
LIN,455.07
ADP,304.57
CME,226.56
PNR,106.05
DFS,174.91
UDR,44.81
LOW,265.22
STZ,240.76
BWA,33.76
SHW,383.32
NKE,75.1
GIS,64.12
ROL,49.63
SWK,87.67
HPE,21.74
MMM,127.32
HIG,119.64
PH,702.68
PKG,245.3
ADBE,504.44
PWR,340.01
MDT,84.74
CPB,44.46
TYL,597.21
RMD,243.6
CBRE,131.65
EXPE,183.51
WEC,100.96
CTLT,59.66
MGM,38.01
IBM,222.4
CRL,194.19
GWW,1194.41
CVS,57.1
OXY,51.54
REGN,744.5
SPGI,511.37
CMI,368.86
RJF,163.78
CINF,154.85
IT,519.24
LVS,50.07
SYK,390.14
HUM,295.71
AFL,111.73
CDNS,306.51
GL,108.99
TAP,60.47
ED,98.7
USB,51.39
AMGN,289.9
RCL,237.57
RSG,214.06
GD,279.93
DE,437.54
STT,96.34
NSC,264.26
