IDXX,427.52
AJG,296
CEG,275
KMI,27.46
KO,63.87
AMZN,235.42
MU,91.11
CMCSA,38.23
BRK-B,474.7
HWM,122.08
FOXA,50.15
NDAQ,81.46
ZBRA,399.36
ZBH,112.58
DPZ,431.15
AXON,604.68
ADP,300.15
MDLZ,58.33
INTU,606.62
ANET,100.3
XYL,122.18
CDNS,289.87
ORCL,158.28
ROST,146.01
F,10.38
ISRG,573.48
SO,86.5
AVGO,202.13
QCOM,171.18
SBAC,207.94
EBAY,66.84
PNC,202.89
GEHC,88.99
EL,83.56
SPG,176.7
UNP,254.42
LEN,137.82
AWK,129.95
EQR,70.14
ROP,541.33
DAY,72.35
PLD,121.25
XEL,67.99
CAG,26.21
NOW,1140.62
SLB,42.54
ON,53.94
KKR,161.2
PAYX,148.04
CLX,162.51
BIIB,148.76
MCD,293.09
ES,58.23
EXPE,169.11
TEL,150.25
INVH,31.05
BBY,85.24
JPM,265.85
AAPL,229.86
IVZ,17.75
ICE,160.83
CHTR,367.49
MS,136.65
NI,36.38
CBOE,205.44
TSN,58.06
EW,69.2
MMM,151.52
KEY,17.66
GNRC,155.3
INTC,20.29
TROW,113.73
PANW,189.3
MPWR,600.79
CRWD,373.75
AMD,115.01
FTNT,96.77
TSLA,397.15
COR,254.89
PFE,26.86
VRSK,285.46
DXCM,87.53
TMUS,221.43
JBHT,174.08
MSFT,434.56
BBWI,36.63
BRO,107.84
PYPL,90.24
LUV,32.58
TER,120.27
NEM,41.57
CME,236.95
FDX,281.53
FCX,36.67
NDSN,224.07
MRNA,41.65
TTWO,187.87
VRTX,443.88
FFIV,263.01
DLTR,74.95
HES,146.11
PEP,154.61
IP,59.29
ITW,264.42
GOOG,193.77
POOL,360.03
GE,194.46
HBAN,17.17
BKNG,4675.36
ULTA,415
HUBB,414.53
DD,76.66
IPG,29.28
NVDA,118.42
VTRS,11.42
IFF,87.63
CF,88.77
APD,326.62
BALL,56.53
PARA,11.16
SJM,107.29
DVA,175.53
AKAM,99.67
ESS,283.09
ZTS,173.03
CINF,140.89
CHD,109.39
COST,965.25
JNPR,38.65
JBL,159.53
TSCO,57.93
TXN,187.03
TFX,183.66
EVRG,64.23
CCL,25.68
KMX,84.53
CTSH,81.12
GILD,95.35
PTC,188.48
AVB,220.35
CBRE,143.12
GOOGL,191.81
GRMN,214.91
ATO,142.84
DECK,211.9
TECH,76.45
TFC,47.61
CSX,33.64
CAH,130.73
GLW,49.53
SMCI,29.07
AOS,71.43
ROL,49.5
FI,213.13
APA,23.38
WY,30.85
PCG,16.29
VST,137.08
TAP,56.66
SYF,69.86
META,659.88
NFLX,971.89
TGT,142.5
OXY,49.56
UAL,106.74
ACGL,96.52
DHI,147.26
FSLR,164.31
PODD,275.895
CPB,39.99
DG,73.3
RTX,125.05
MTB,201.04
CPT,113.98
INCY,72.64
KEYS,168.65
MPC,152.6
CPRT,57.63
AFL,108.15
TDY,508.6
ABNB,128.96
VRSN,212.69
WMB,54.55
MA,547.64
JCI,77.06
WYNN,84.77
PH,662.77
BEN,20.31
LYB,78.67
DRI,192.62
OTIS,97.74
KVUE,21.44
COF,202.51
FRT,109.94
STLD,122.01
ADBE,438.6
D,55.73
CB,276.49
PEG,82.09
DIS,113.34
LOW,268.42
EG,373
CSCO,59.08
DHR,250.59
FICO,1842.64
EOG,131.96
TDG,1344.23
MHK,127.97
DAL,67.77
XOM,110.17
IT,537.05
WFC,77.94
WELL,138.45
SBUX,100.02
AEP,102.63
EPAM,252.06
AIG,76.11
MO,53.45
WBD,10.49
PCAR,109.91
OKE,100.45
MAA,153.63
TYL,607.38
JNJ,152.89
COP,102.69
DUK,112.62
ALL,193.19
PKG,239.72
TRGP,199.24
CCI,92.43
UNH,543.52
O,56
PNR,102.46
BXP,74.59
MET,86.96
GIS,61.64
V,334.54
T,24.14
BR,239.54
EXR,156
DE,484.15
SNPS,510.73
KLAC,702.71
EFX,274.94
LVS,43.45
ETN,311.55
PHM,118.05
USB,49.54
CRM,347.1
IRM,103.99
PWR,292.43
HIG,114.42
LNT,60
AME,184.95
GL,120.85
FOX,47.7
STT,100.24
HUM,297.76
AMGN,282.95
MCHP,57.23
PG,169.66
WMT,97.4
LKQ,38.9
DOC,21.2
TT,367.62
FAST,76.27
BAC,47.09
AIZ,215.6
PPL,33.51
HRL,31.45
CNC,65.89
GM,54.92
ALGN,229.82
MCO,496.09
C,81.07
CFG,47.55
ANSS,344.89
ACN,373.15
PRU,120.52
ECL,246.2
EXC,40.7
CE,74.12
TRV,251.01
WAB,204.33
LMT,503.69
HAS,58.73
HPQ,33.33
BKR,43.55
ARE,102.11
UBER,68.77
MTD,1347.21
RJF,169.34
MNST,49.34
RMD,254.7
WRB,59.2
PGR,246.91
BWA,32.9
VLO,141.31
SHW,364.17
CDW,194.04
UDR,41.68
ADM,52.17
GDDY,204.93
ALB,88.78
VICI,30.55
EA,117.91
MDT,92.46
CNP,32.88
AMP,561.38
WTW,329.44
APTV,64.17
SCHW,82.53
ABBV,176.9
VLTO,103.28
SOLV,75.14
NKE,75.58
EMR,128.98
SW,54.88
AMT,192.04
BMY,60.6
LIN,439.49
TJX,124.9
ETSY,53.45
HOLX,72.75
MTCH,34.99
GPN,110.8
ENPH,63.95
STZ,187.94
NSC,259.76
CRL,165.84
BLDR,173.51
SPGI,520.75
FITB,44.96
VMC,274.99
LW,62.4
SWKS,89.59
AAL,17.2
WM,213.63
MGM,33.56
CARR,67.43
VZ,40.64
HD,424.87
HPE,22.95
FIS,81.11
KIM,23.43
IR,91.93
RVTY,124.06
EQIX,900.1
KDP,31.83
UPS,136.26
DLR,164.74
PFG,82.62
SYY,76.86
VTR,61.82
NWS,31.78
JKHY,177.6
BK,85.9
ADI,215.42
APH,67.49
MKTX,225.4
BSX,102.27
HCA,332
HSIC,76.69
SWK,90.4
HST,17.18
BAX,33.46
BG,78.68
GPC,120.14
MRK,97.94
STX,103.48
CI,305.72
CSGP,76.44
EMN,93.41
CVS,56.2
NTAP,119.93
LLY,808.17
KHC,30.2
OMC,88.34
RF,24.77
FTV,79.77
LHX,222.29
K,81.96
CTAS,202.56
WDC,64.4
CL,91.21
DOW,41.92
LRCX,75.63
TPR,72.51
ALLE,135.5
NWSA,28.44
MOH,311.88
LULU,402.9
SRE,82.15
AEE,94.13
IEX,221.42
GWW,1132.42
AMAT,174.57
MAR,288.05
QRVO,87.63
HII,202.99
FMC,55.91
MOS,27.99
L,86.39
BA,175.16
AON,376.8
WAT,414.44
BLK,1029.94
PAYC,212.92
CHRW,109.05
NOC,503.23
UHS,191.27
COO,99.45
STE,221.82
LH,249.67
CMG,58.3
FANG,171.6
NUE,121.97
MSI,468.27
LYV,140.13
ORLY,1282.53
ED,94.89
IBM,224.13
CAT,394.98
GS,633.28
RSG,215.57
NXPI,215.08
AZO,3372.82
GEN,27.49
GD,269.84
EXPD,115.32
CTVA,64.47
GEV,330
KMB,131.41
BDX,248.7
HON,225.71
BF-B,34.49
EIX,57.74
MKC,76.95
CMI,348.84
A,150.96
LDOS,148.46
NCLH,26.39
MAS,81.85
WBA,11.34
HLT,249.72
TXT,78.8
BX,182.52
CPAY,379.49
DFS,200.33
WEC,100.88
CTRA,27.83
FE,40.88
PNW,87.48
TRMB,75.96
NEE,73.83
CVX,157.23
AMCR,9.89
AVY,195.91
SNA,352.66
NTRS,111.48
REG,73.09
DOV,195.94
AES,11.44
MSCI,623.73
DVN,35.33
PSA,297.32
NRG,97.49
MCK,604.43
DTE,121.73
ADSK,299.07
ROK,284.22
J,137.47
PSX,123.08
CZR,35.02
FDS,475.43
TMO,583.64
MMC,223.84
ABT,129.43
HSY,153.72
PM,130.43
EQT,48.46
CMS,67.19
ETR,78.79
RCL,236.82
AXP,316.42
WST,345.07
KR,60.48
MLM,546.04
BIO,358.87
ELV,411.24
YUM,130.89
HAL,27.25
ODFL,194.71
URI,769.91
SYK,399.9
DGX,159.97
REGN,684.71
IQV,207
PPG,124.29
RL,247.71
NVR,8382.63
