REG,72
INTC,22.44
ALGN,216.02
MS,119.44
AVGO,181.53
GM,49.38
EXR,170.03
WM,213.08
SBAC,247.2
STLD,135.05
ROST,149.19
MTCH,38.03
D,59.74
CLX,162.61
KVUE,21.45
ICE,164.81
MU,112.05
GEHC,90.82
YUM,133.73
WMT,80.89
CEG,271.2
AMZN,187.53
WST,288.66
DRI,164.27
HON,219.55
AXON,434.48
MNST,53.44
DAY,63.89
KHC,35.95
BXP,88.92
ETR,134.63
CDNS,263.03
PAYC,165.25
EXPD,121.15
EL,90.94
TTWO,154.79
APH,67.54
JCI,77.25
JNPR,39.22
FSLR,203.37
HAL,28.94
MKTX,290.78
AFL,114.99
TMUS,221.95
NVDA,136.93
PEP,174.67
ULTA,371.72
VTRS,11.71
GOOG,164.51
LUV,30.09
BDX,240.33
CRWD,310.34
LW,71
DOV,194.88
FIS,89.92
MDLZ,71.12
FMC,62.52
TSCO,298.32
HES,139.46
GOOGL,162.93
LYV,115.21
CSX,33.09
FE,43.49
WY,32.8
CSCO,56.4
AXP,285.78
AVB,225.47
GILD,87.36
ESS,294.25
DGX,148.96
TFC,42.95
PARA,10.33
BKR,36.88
A,137.42
SYF,56.7
WBD,7.78
AOS,78.75
CF,85.78
EG,385.97
BAC,42.6
ADP,291.96
LKQ,39.39
BAX,36.65
COP,106.15
DHR,271.98
VST,127.27
PODD,229.13
AWK,140.79
OKE,96.44
SBUX,95.27
CPT,119.31
PAYX,142.32
NTRS,96.26
PLD,122.7
IBM,232.88
ACGL,108.25
AEE,88.31
FI,195.74
L,81.72
NEM,56.5
IQV,233.89
DVA,160.1
LRCX,73.14
GRMN,166.52
PANW,376.15
TXN,198.3
ATO,143.76
CL,100.53
LDOS,168.35
UNH,566.03
FITB,45.37
HIG,122.33
ADM,58.63
BALL,66.81
MCD,314.7
APA,24.92
EPAM,198.45
ETSY,50.75
BK,77.75
CINF,141.3
HBAN,15.43
WBA,10.66
GPC,143.63
SMCI,47.585
CNP,30.18
DFS,150.46
ADI,227.34
NTAP,126.69
KEYS,158.17
TSLA,220.89
CHD,104.95
TGT,155.89
EIX,84.64
DPZ,429.38
BSX,86.42
PRU,127.82
AME,169.68
PTC,185.22
EXC,40.77
CE,135.49
IPG,32.06
CPRT,53.69
BLDR,195.37
ZBH,104.95
GD,308.23
DTE,128.44
DAL,55.26
IR,101.03
HAS,71.81
DECK,160.31
CI,353.12
CTAS,213.82
K,81.02
ZTS,191
CAH,111.93
CNC,63
EQR,74.87
KDP,36.5
AMP,521.41
DE,405.14
GEN,28.06
ED,105.66
MAR,264.57
ABBV,188.57
EMR,110.45
AIG,79.19
COR,235.64
AAL,12.81
SWKS,98.06
CTSH,77.74
INVH,34.17
DHI,190.95
IVZ,18.28
META,576.93
NDAQ,74.14
SW,43.42
ISRG,473.73
ADBE,496.83
CPB,48.71
BKNG,4370.77
GDDY,164.42
AJG,290.76
HST,18.04
BBY,96.28
NFLX,687.65
FTV,77.27
NWSA,26.44
FTNT,80.86
COF,159.75
CDW,221.18
CPAY,350.41
KMB,146.09
PG,172.28
CHRW,110.89
CBOE,209.55
LYB,91.59
QRVO,104.28
OTIS,105.21
MPC,158.31
IDXX,460.01
AON,358.75
TEL,147.87
AMD,156.25
VICI,33.05
INCY,66.43
TER,127.21
HWM,106.21
GWW,1119.47
POOL,369.43
EQT,37.06
BWA,34.91
BRK-B,465.85
MSFT,416.72
COST,885.29
APTV,69.9
XEL,63.25
ARE,121.25
UAL,73.33
MCHP,76.58
WELL,130.74
JBHT,173.48
CVX,151.2
WYNN,97.99
XYL,135.16
MSCI,605.81
KLAC,670.25
AMT,224.16
AEP,100.91
NDSN,256.14
WFC,64.38
PM,120.14
ETN,348.49
GNRC,168.46
UBER,79.9
BR,218.25
ECL,257.1
AAPL,232.15
PYPL,79.82
AES,17.25
BG,95.6
ABNB,136.02
ON,69.24
BRO,106.93
QCOM,171.1
BIIB,189.55
VRTX,498.73
TROW,113.21
MA,513.76
PFE,29.27
XOM,120.35
CRL,197.78
WTW,291.14
AKAM,104.73
CFG,42.13
SNPS,504.69
ABT,117.89
FDS,472.47
NSC,248.24
WAB,189.99
TYL,588.23
MMC,226.92
TXT,90.32
HII,261.87
F,11.07
HLT,238.47
USB,49.97
MET,85.69
MLM,573.45
RJF,138.15
GEV,272
FCX,47.95
TDG,1401.96
ES,65
ZBRA,373.84
UNP,241.72
MAS,85.46
SCHW,71.91
MHK,159.2
PCG,20.28
SPGI,518.96
CBRE,124.93
JNJ,164.47
COO,106.78
CMG,58.86
EVRG,60.78
EFX,280.3
FDX,274.26
LIN,486.06
HOLX,80.47
DOC,22.31
STZ,240.04
CMCSA,42.23
KR,56.54
CVS,63.67
PNW,87.09
MTD,1364.19
EOG,127.04
URI,840.54
TRMB,61.43
T,21.73
UPS,135.41
UHS,234.16
ELV,444.35
IP,46.63
CRM,291.11
TPR,45.18
SWK,105.15
CAT,394.49
RF,23.98
OMC,105.22
DG,81.9
CSGP,78.33
APD,328.77
ROK,272.63
RVTY,119.05
GLW,46.52
TAP,56.05
MCO,486.11
RL,202.94
EMN,109.45
VLO,136.65
IEX,209.88
FRT,113.34
O,63.96
EXPE,158.01
ALB,94.67
CTLT,60.09
PSX,133.35
STX,112.45
C,63.97
LOW,281.31
RCL,201.21
FOXA,42.57
LHX,248.28
CCL,21.41
CCI,111.75
MPWR,918.13
HSIC,71.67
MOH,289.46
VMC,258.64
PGR,251.34
NXPI,232.28
IFF,104.39
HUBB,457.51
SO,92.7
TRV,264.82
HUM,266.34
DOW,53.08
KO,69.9
HSY,183.9
V,290.39
BF-B,49.54
DIS,96.54
GE,192.62
DD,85.24
VRSN,185.88
MAA,152.96
PNR,99.29
MGM,40.58
VRSK,267.27
TDY,448.73
ROL,49.46
LULU,283.71
CHTR,327.53
HCA,406.48
VLTO,113.03
MCK,508.72
WDC,67.35
ENPH,91.57
KMX,75.12
MO,49.74
CZR,45.55
REGN,998.23
PCAR,107.56
NKE,83.4
TFX,234.14
OXY,51.72
PEG,89.7
NWS,27.94
PHM,145.96
PSA,345.4
MMM,135.68
DXCM,69.55
SOLV,72.41
CAG,30.31
CB,301.89
JBL,125.92
VZ,43.85
AMGN,321.33
WAT,347.31
MRK,109.75
KEY,17.25
AMCR,11.25
BLK,1002.5
CME,227.23
TMO,599.25
BX,169.73
HRL,31.56
LVS,50.8
VTR,64.35
WEC,99.14
EW,68.47
NCLH,24.11
PWR,313.14
IT,532.27
EBAY,65.36
SJM,121.25
TECH,70.15
NUE,158.09
LH,215.13
GIS,70.68
GPN,101.62
NEE,83.78
IRM,124.46
NOW,917.12
LLY,917.12
ROP,563.74
AZO,3158
RSG,205.62
LEN,185.5
MDT,89.79
KMI,24.82
FANG,183.96
WRB,61.04
CTRA,24.07
ADSK,290.57
TJX,117.48
STT,92.55
CMI,332.99
JPM,224.42
MTB,198.87
ITW,260.66
PPL,32.37
KIM,24.47
DUK,120.58
KKR,137.84
GS,529
RMD,239.59
MRO,26.92
PH,639.84
J,143.1
ACN,375.15
NOC,527.97
ORCL,175.68
SHW,389.08
JKHY,185.98
INTU,609.23
DVN,40.58
SYY,75.38
SLB,43.99
AIZ,198.16
EA,144.2
MKC,80.02
RTX,125.75
LNT,61.98
SRE,85.49
NRG,86
HD,415.6
DLR,163.69
BMY,53.18
MSI,477.62
ODFL,201.52
TSN,59.79
DLTR,67.86
SYK,359.73
GL,109.05
BA,155.31
HPQ,37.58
EQIX,888.85
MRNA,54.82
FFIV,217
NVR,9773.58
CARR,81.44
STE,225
AMAT,183.24
ALLE,152.48
BBWI,32.02
LMT,609.62
PFG,91.26
PNC,188.8
TRGP,161.92
SPG,174.35
AVY,218.36
ANET,407.39
ORLY,1204.22
NI,34.96
PKG,220.4
ANSS,326.58
CMS,71.01
FAST,77.64
MOS,25.97
FOX,39.07
ALL,195.51
UDR,44.32
BEN,20.67
WMB,51.54
HPE,20.94
BIO,343.98
FICO,2038.95
TT,400.14
PPG,131.36
SNA,327.79
CTVA,58.95
